火火高清源,#group#

央卫高清,#genre#

文化精品,http://38.75.136.137:98/gslb/dsdqpub/ysjp.m3u8?auth=testpub
兵器科技,http://38.75.136.137:98/gslb/dsdqpub/gfjs.m3u8?auth=testpub
风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
第一剧场,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub
央视台球,http://38.75.136.137:98/gslb/dsdqpub/ystq.m3u8?auth=testpub
女性时尚,http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub
怀旧剧场,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub
世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub



CCTV1,http://m.061899.xyz/mg/cctv1$咪咕2
CCTV2,http://m.061899.xyz/mg/cctv2$咪咕2
CCTV3,http://m.061899.xyz/mg/cctv3$咪咕2
CCTV4,http://m.061899.xyz/mg/cctv4$咪咕2
CCTV5,http://m.061899.xyz/mg/cctv5$咪咕2
CCTV5+,http://m.061899.xyz/mg/cctv5p$咪咕2
CCTV6,http://m.061899.xyz/mg/cctv6$咪咕2
CCTV7,http://m.061899.xyz/mg/cctv7$咪咕2
CCTV8,http://m.061899.xyz/mg/cctv8$咪咕2
CCTV9,http://m.061899.xyz/mg/cctv9$咪咕2
CCTV10,http://m.061899.xyz/mg/cctv10$咪咕2
CCTV11,http://m.061899.xyz/mg/cctv11$咪咕2
CCTV12,http://m.061899.xyz/mg/cctv12$咪咕2
CCTV13,http://m.061899.xyz/mg/cctv13$咪咕2
CCTV14,http://m.061899.xyz/mg/cctv14$咪咕2
CCTV15,http://m.061899.xyz/mg/cctv15$咪咕2
CCTV17,http://m.061899.xyz/mg/cctv17$咪咕2

北京卫视,http://m.061899.xyz/mg/bjws$咪咕2
东方卫视,http://m.061899.xyz/mg/dfws$咪咕2
浙江卫视,http://m.061899.xyz/mg/zjws$咪咕2
江苏卫视,http://m.061899.xyz/mg/jsws$咪咕2
湖南卫视,http://m.061899.xyz/mg/hunws$咪咕2
广东卫视,http://m.061899.xyz/mg/gdws$咪咕2
深圳卫视,http://m.061899.xyz/mg/szws$咪咕2
天津卫视,http://m.061899.xyz/mg/tjws$咪咕2
安徽卫视,http://m.061899.xyz/mg/ahws$咪咕2
山东卫视,http://m.061899.xyz/mg/sdws$咪咕2
河北卫视,http://m.061899.xyz/mg/hbws$咪咕2
河南卫视,http://m.061899.xyz/mg/hnws$咪咕2
江西卫视,http://m.061899.xyz/mg/jxws$咪咕2
四川卫视,http://m.061899.xyz/mg/scws$咪咕2
重庆卫视,http://m.061899.xyz/mg/cqws$咪咕2
贵州卫视,http://m.061899.xyz/mg/gzws$咪咕2
湖北卫视,http://m.061899.xyz/mg/hubws$咪咕2
广西卫视,http://m.061899.xyz/mg/gxws$咪咕2
东南卫视,http://m.061899.xyz/mg/dnws$咪咕2
海南卫视,http://m.061899.xyz/mg/hinws$咪咕2
三沙卫视,https://stream.iptv-search.com/main.php?id=%E4%B8%89%E6%B2%99%E5%8D%AB%E8%A7%86&t=1755401429&token=7ddfc6d40f1c98da27c8b5e7c59836a3
甘肃卫视,http://m.061899.xyz/mg/gsws
青海卫视,http://m.061899.xyz/mg/qhws
陕西卫视,http://m.061899.xyz/mg/sxws
宁夏卫视,http://m.061899.xyz/mg/nxws
新疆卫视,http://m.061899.xyz/mg/xjws
西藏卫视,http://m.061899.xyz/mg/xzws
兵团卫视,http://m.061899.xyz/mg/btws
吉林卫视,http://m.061899.xyz/mg/jlws
内蒙古卫视,http://m.061899.xyz/mg/nmgws
黑龙江卫视,http://m.061899.xyz/mg/hljws



CCTV1,http://175.154.151.98:808/hls/1/index.m3u8$四川
CCTV2,http://175.154.151.98:808/hls/2/index.m3u8$四川
CCTV3,http://175.154.151.98:808/hls/3/index.m3u8$四川
CCTV4,http://175.154.151.98:808/hls/4/index.m3u8
CCTV5,http://175.154.151.98:808/hls/5/index.m3u8
CCTV5+,http://175.154.151.98:808/hls/6/index.m3u8
CCTV6,http://175.154.151.98:808/hls/7/index.m3u8
CCTV7,http://175.154.151.98:808/hls/8/index.m3u8
CCTV8,http://175.154.151.98:808/hls/9/index.m3u8
CCTV9,http://175.154.151.98:808/hls/10/index.m3u8
CCTV10,http://175.154.151.98:808/hls/11/index.m3u8
CCTV11,http://175.154.151.98:808/hls/12/index.m3u8
CCTV12,http://175.154.151.98:808/hls/13/index.m3u8
CCTV13,http://175.154.151.98:808/hls/14/index.m3u8
CCTV14,http://175.154.151.98:808/hls/15/index.m3u8
CCTV15,http://175.154.151.98:808/hls/16/index.m3u8
CCTV17,http://175.154.151.98:808/hls/17/index.m3u8
四川卫视,http://175.154.151.98:808/hls/26/index.m3u8
峨眉电影,http://175.154.151.98:808/hls/27/index.m3u8
康巴卫视,http://175.154.151.98:808/hls/28/index.m3u8
湖南卫视,http://175.154.151.98:808/hls/29/index.m3u8$四川
浙江卫视,http://175.154.151.98:808/hls/30/index.m3u8$四川
江苏卫视,http://175.154.151.98:808/hls/31/index.m3u8
东方卫视,http://175.154.151.98:808/hls/32/index.m3u8
北京卫视,http://175.154.151.98:808/hls/33/index.m3u8
辽宁卫视,http://175.154.151.98:808/hls/34/index.m3u8
深圳卫视,http://175.154.151.98:808/hls/35/index.m3u8
天津卫视,http://175.154.151.98:808/hls/36/index.m3u8
山东卫视,http://175.154.151.98:808/hls/37/index.m3u8
广东卫视,http://175.154.151.98:808/hls/38/index.m3u8
湖北卫视,http://175.154.151.98:808/hls/39/index.m3u8
黑龙江卫视,http://175.154.151.98:808/hls/40/index.m3u8
安徽卫视,http://175.154.151.98:808/hls/41/index.m3u8
重庆卫视,http://175.154.151.98:808/hls/42/index.m3u8
贵州卫视,http://175.154.151.98:808/hls/43/index.m3u8
江西卫视,http://175.154.151.98:808/hls/44/index.m3u8
河北卫视,http://175.154.151.98:808/hls/45/index.m3u8
东南卫视,http://175.154.151.98:808/hls/46/index.m3u8
河南卫视,http://175.154.151.98:808/hls/47/index.m3u8
广西卫视,http://175.154.151.98:808/hls/48/index.m3u8
吉林卫视,http://175.154.151.98:808/hls/49/index.m3u8
甘肃卫视,http://175.154.151.98:808/hls/50/index.m3u8
中国交通,http://175.154.151.98:808/hls/51/index.m3u8
金鹰纪实,http://175.154.151.98:808/hls/52/index.m3u8
厦门卫视,http://175.154.151.98:808/hls/54/index.m3u8
三沙卫视,http://175.154.151.98:808/hls/55/index.m3u8
山西卫视,http://175.154.151.98:808/hls/56/index.m3u8
海南卫视,http://175.154.151.98:808/hls/57/index.m3u8





CCTV1,http://222.223.41.27:8888/hls/1/index.m3u8$河北
CCTV2,http://222.223.41.27:8888/hls/2/index.m3u8$河北
CCTV3,http://222.223.41.27:8888/hls/3/index.m3u8$河北
CCTV4,http://222.223.41.27:8888/hls/4/index.m3u8
CCTV5,http://222.223.41.27:8888/hls/5/index.m3u8
CCTV6,http://222.223.41.27:8888/hls/6/index.m3u8
CCTV7,http://222.223.41.27:8888/hls/7/index.m3u8
CCTV8,http://222.223.41.27:8888/hls/8/index.m3u8
CCTV9,http://222.223.41.27:8888/hls/9/index.m3u8
CCTV10,http://222.223.41.27:8888/hls/10/index.m3u8
CCTV11,http://222.223.41.27:8888/hls/11/index.m3u8
CCTV12,http://222.223.41.27:8888/hls/12/index.m3u8
CCTV13,http://222.223.41.27:8888/hls/13/index.m3u8
CCTV14,http://222.223.41.27:8888/hls/14/index.m3u8
CCTV15,http://222.223.41.27:8888/hls/15/index.m3u8
河北卫视,http://222.223.41.27:8888/hls/16/index.m3u8
湖南卫视,http://222.223.41.27:8888/hls/27/index.m3u8$河北
浙江卫视,http://222.223.41.27:8888/hls/28/index.m3u8$河北
江苏卫视,http://222.223.41.27:8888/hls/29/index.m3u8
安徽卫视,http://222.223.41.27:8888/hls/30/index.m3u8
北京卫视,http://222.223.41.27:8888/hls/31/index.m3u8
天津卫视,http://222.223.41.27:8888/hls/32/index.m3u8
辽宁卫视,http://222.223.41.27:8888/hls/33/index.m3u8
山东卫视,http://222.223.41.27:8888/hls/34/index.m3u8
云南卫视,http://222.223.41.27:8888/hls/35/index.m3u8
河南卫视,http://222.223.41.27:8888/hls/36/index.m3u8
四川卫视,http://222.223.41.27:8888/hls/37/index.m3u8
江西卫视,http://222.223.41.27:8888/hls/38/index.m3u8
贵州卫视,http://222.223.41.27:8888/hls/39/index.m3u8
深圳卫视,http://222.223.41.27:8888/hls/40/index.m3u8
湖北卫视,http://222.223.41.27:8888/hls/41/index.m3u8
东方卫视,http://222.223.41.27:8888/hls/42/index.m3u8
重庆卫视,http://222.223.41.27:8888/hls/43/index.m3u8
东南卫视,http://222.223.41.27:8888/hls/44/index.m3u8
广东卫视,http://222.223.41.27:8888/hls/45/index.m3u8
广西卫视,http://222.223.41.27:8888/hls/46/index.m3u8
吉林卫视,http://222.223.41.27:8888/hls/47/index.m3u8



CCTV1,http://114.242.62.109:888/hls/1/index.m3u8$北京
CCTV2,http://114.242.62.109:888/hls/2/index.m3u8
CCTV3,http://114.242.62.109:888/hls/3/index.m3u8
CCTV4,http://114.242.62.109:888/hls/4/index.m3u8
CCTV5,http://114.242.62.109:888/hls/5/index.m3u8
CCTV5+,http://114.242.62.109:888/hls/16/index.m3u8
CCTV6,http://114.242.62.109:888/hls/6/index.m3u8
CCTV7,http://114.242.62.109:888/hls/7/index.m3u8
CCTV8,http://114.242.62.109:888/hls/8/index.m3u8
CCTV9,http://114.242.62.109:888/hls/9/index.m3u8
CCTV10,http://114.242.62.109:888/hls/10/index.m3u8
CCTV11,http://114.242.62.109:888/hls/11/index.m3u8
CCTV12,http://114.242.62.109:888/hls/12/index.m3u8
CCTV13,http://114.242.62.109:888/hls/13/index.m3u8
CCTV14,http://114.242.62.109:888/hls/14/index.m3u8
CCTV15,http://114.242.62.109:888/hls/15/index.m3u8
北京卫视,http://114.242.62.109:888/hls/17/index.m3u8
湖南卫视,http://114.242.62.109:888/hls/28/index.m3u8
浙江卫视,http://114.242.62.109:888/hls/29/index.m3u8
江苏卫视,http://114.242.62.109:888/hls/30/index.m3u8
安徽卫视,http://114.242.62.109:888/hls/31/index.m3u8
天津卫视,http://114.242.62.109:888/hls/32/index.m3u8
辽宁卫视,http://114.242.62.109:888/hls/33/index.m3u8
山东卫视,http://114.242.62.109:888/hls/34/index.m3u8
云南卫视,http://114.242.62.109:888/hls/35/index.m3u8
兵团卫视,http://114.242.62.109:888/hls/36/index.m3u8
黑龙江卫视,http://114.242.62.109:888/hls/37/index.m3u8
四川卫视,http://114.242.62.109:888/hls/38/index.m3u8
江西卫视,http://114.242.62.109:888/hls/39/index.m3u8
贵州卫视,http://114.242.62.109:888/hls/40/index.m3u8
深圳卫视,http://114.242.62.109:888/hls/41/index.m3u8
湖北卫视,http://114.242.62.109:888/hls/42/index.m3u8
东方卫视,http://114.242.62.109:888/hls/43/index.m3u8
重庆卫视,http://114.242.62.109:888/hls/44/index.m3u8
东南卫视,http://114.242.62.109:888/hls/45/index.m3u8
河北卫视,http://114.242.62.109:888/hls/46/index.m3u8
广东卫视,http://114.242.62.109:888/hls/47/index.m3u8
广西卫视,http://114.242.62.109:888/hls/48/index.m3u8




CCTV1,http://go.bkpcp.top/mg/cctv1$咪咕
CCTV2,http://go.bkpcp.top/mg/cctv2$咪咕
CCTV3,http://go.bkpcp.top/mg/cctv3$咪咕
CCTV4,http://go.bkpcp.top/mg/cctv4$咪咕
CCTV5,http://go.bkpcp.top/mg/cctv5$咪咕
CCTV5+,http://go.bkpcp.top/mg/cctv5p$咪咕
CCTV6,http://go.bkpcp.top/mg/cctv6$咪咕
CCTV7,http://go.bkpcp.top/mg/cctv7$咪咕
CCTV8,http://go.bkpcp.top/mg/cctv8$咪咕
CCTV9,http://go.bkpcp.top/mg/cctv9$咪咕
CCTV10,http://go.bkpcp.top/mg/cctv10$咪咕
CCTV11,http://go.bkpcp.top/mg/cctv11$咪咕
CCTV12,http://go.bkpcp.top/mg/cctv12$咪咕
CCTV13,http://go.bkpcp.top/mg/cctv13$咪咕
CCTV14,http://go.bkpcp.top/mg/cctv14$咪咕
CCTV15,http://go.bkpcp.top/mg/cctv15$咪咕
CCTV17,http://go.bkpcp.top/mg/cctv17$咪咕

浙江卫视,http://go.bkpcp.top/mg/zjws$咪咕
广东卫视,http://go.bkpcp.top/mg/gdws$咪咕
江苏卫视,http://go.bkpcp.top/mg/jsws
东方卫视,http://go.bkpcp.top/mg/dfws
陕西卫视,http://go.bkpcp.top/mg/sxws
江西卫视,http://go.bkpcp.top/mg/jxws
湖北卫视,http://go.bkpcp.top/mg/hubws
吉林卫视,http://go.bkpcp.top/mg/jlws
青海卫视,http://go.bkpcp.top/mg/qhws
河南卫视,http://go.bkpcp.top/mg/hnws
东南卫视,http://go.bkpcp.top/mg/dnws
大湾区卫视,http://go.bkpcp.top/mg/dwqws
海南卫视,http://go.bkpcp.top/mg/hinws
湖南卫视,http://go.bkpcp.top/mg/hunws
北京卫视,http://go.bkpcp.top/mg/bjws
天津卫视,http://go.bkpcp.top/mg/tjws
重庆卫视,http://go.bkpcp.top/mg/cqws
黑龙江卫视,http://go.bkpcp.top/mg/hljws
吉林卫视,http://go.bkpcp.top/mg/jlws
辽宁卫视,http://go.bkpcp.top/mg/lnws
内蒙古卫视,http://go.bkpcp.top/mg/nmgws
甘肃卫视,http://go.bkpcp.top/mg/gsws
河北卫视,http://go.bkpcp.top/mg/hbws
山西卫视,http://go.bkpcp.top/mg/sxiws
山东卫视,http://go.bkpcp.top/mg/sdws
安徽卫视,http://go.bkpcp.top/mg/ahws
深圳卫视,http://go.bkpcp.top/mg/szws
广西卫视,http://go.bkpcp.top/mg/gxws
云南卫视,http://go.bkpcp.top/mg/ynws
宁夏卫视,http://go.bkpcp.top/mg/nxws
贵州卫视,http://go.bkpcp.top/mg/gzws
四川卫视,http://go.bkpcp.top/mg/scws
新疆卫视,http://go.bkpcp.top/mg/xjws
西藏卫视,http://go.bkpcp.top/mg/xzws
兵团卫视,http://go.bkpcp.top/mg/btws
CHC动作电影,http://go.bkpcp.top/mg/dzdy
CHC影迷电影,http://go.bkpcp.top/mg/ymdy
CHC家庭影院,http://go.bkpcp.top/mg/jtyy



CCTV1,http://m.061899.xyz/mg/cctv1$咪咕2
CCTV2,http://m.061899.xyz/mg/cctv2$咪咕2
CCTV3,http://m.061899.xyz/mg/cctv3$咪咕2
CCTV4,http://m.061899.xyz/mg/cctv4$咪咕2
CCTV5,http://m.061899.xyz/mg/cctv5$咪咕2
CCTV5+,http://m.061899.xyz/mg/cctv5p$咪咕2
CCTV6,http://m.061899.xyz/mg/cctv6$咪咕2
CCTV7,http://m.061899.xyz/mg/cctv7$咪咕2
CCTV8,http://m.061899.xyz/mg/cctv8$咪咕2
CCTV9,http://m.061899.xyz/mg/cctv9$咪咕2
CCTV10,http://m.061899.xyz/mg/cctv10$咪咕2
CCTV11,http://m.061899.xyz/mg/cctv11$咪咕2
CCTV12,http://m.061899.xyz/mg/cctv12$咪咕2
CCTV13,http://m.061899.xyz/mg/cctv13$咪咕2
CCTV14,http://m.061899.xyz/mg/cctv14$咪咕2
CCTV15,http://m.061899.xyz/mg/cctv15$咪咕2
CCTV16,http://m.061899.xyz/mg/cctv16$咪咕2
CCTV17,http://m.061899.xyz/mg/cctv17$咪咕2

北京卫视,http://m.061899.xyz/mg/bjws$咪咕2
东方卫视,http://m.061899.xyz/mg/dfws$咪咕2
浙江卫视,http://m.061899.xyz/mg/zjws
江苏卫视,http://m.061899.xyz/mg/jsws
湖南卫视,http://m.061899.xyz/mg/hunws$咪咕2
广东卫视,http://m.061899.xyz/mg/gdws
深圳卫视,http://m.061899.xyz/mg/szws
天津卫视,http://m.061899.xyz/mg/tjws
安徽卫视,http://m.061899.xyz/mg/ahws
山东卫视,http://m.061899.xyz/mg/sdws
河北卫视,http://m.061899.xyz/mg/hbws
河南卫视,http://m.061899.xyz/mg/hnws
江西卫视,http://m.061899.xyz/mg/jxws
四川卫视,http://m.061899.xyz/mg/scws
重庆卫视,http://m.061899.xyz/mg/cqws
贵州卫视,http://m.061899.xyz/mg/gzws
湖北卫视,http://m.061899.xyz/mg/hubws
广西卫视,http://m.061899.xyz/mg/gxws
东南卫视,http://m.061899.xyz/mg/dnws
海南卫视,http://m.061899.xyz/mg/hinws
三沙卫视,https://stream.iptv-search.com/main.php?id=%E4%B8%89%E6%B2%99%E5%8D%AB%E8%A7%86&t=1755401429&token=7ddfc6d40f1c98da27c8b5e7c59836a3
甘肃卫视,http://m.061899.xyz/mg/gsws
青海卫视,http://m.061899.xyz/mg/qhws
陕西卫视,http://m.061899.xyz/mg/sxws
宁夏卫视,http://m.061899.xyz/mg/nxws
新疆卫视,http://m.061899.xyz/mg/xjws
西藏卫视,http://m.061899.xyz/mg/xzws
兵团卫视,http://m.061899.xyz/mg/btws
吉林卫视,http://m.061899.xyz/mg/jlws
内蒙古卫视,http://m.061899.xyz/mg/nmgws
黑龙江卫视,http://m.061899.xyz/mg/hljws


CCTV1,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv1$咪咕3
CCTV2,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2$咪咕3
CCTV3,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv3$咪咕3
CCTV4,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv4$咪咕3
CCTV5,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5$咪咕3
CCTV5+,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p$咪咕3
CCTV6,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6$咪咕3
CCTV7,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7$咪咕3
CCTV8,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8$咪咕3
CCTV9,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9$咪咕3
CCTV10,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10$咪咕3
CCTV11,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11$咪咕3
CCTV12,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12$咪咕3
CCTV13,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13$咪咕3
CCTV14,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14$咪咕3
CCTV15,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15$咪咕3
CCTV16,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv16$咪咕3
CCTV17,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17$咪咕3
北京卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws$咪咕3
东方卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dfws$咪咕3
浙江卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws$咪咕3
江苏卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jsws
湖南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws
广东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws
深圳卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws
天津卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=tjws
安徽卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws
山东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=sdws
辽宁卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=lnws
河北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hbws
河南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hnws
江西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jxws
四川卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=scws
重庆卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws
贵州卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gzws
湖北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hubws
广西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gxws
东南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws
海南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hinws
青海卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=qhws
吉林卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jlws
黑龙江视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hljws





CCTV1,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv1$三网央卫
CCTV2,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv2$三网央卫
CCTV3,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv3$三网央卫
CCTV4,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv4$三网央卫
CCTV5,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv5
CCTV5+,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv5p
CCTV6,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv6
CCTV7,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv7
CCTV8,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv8
CCTV9,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv9
CCTV10,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv10
CCTV11,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv11
CCTV12,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv12
CCTV13,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv13
CCTV14,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv14
CCTV15,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv15
CCTV16,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv16
CCTV17,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv17

CCTV-第一剧场,http://207.56.13.146:81/cdnlive/dyjc.m3u8$三网央卫
CCTV-怀旧剧场,http://207.56.13.146:81/cdnlive/hjjc.m3u8$三网央卫
CCTV-风云剧场,http://207.56.13.146:81/cdnlive/fyjc.m3u8
CCTV-风云足球,http://207.56.13.146:81/cdnlive/fyzq.m3u8
CCTV-风云音乐,http://207.56.13.146:81/cdnlive/fyyy.m3u8
CCTV-央视台球,http://207.56.13.146:81/cdnlive/ystq.m3u8
CCTV-高尔夫网球,http://207.56.13.146:81/cdnlive/gefwq.m3u8
安徽卫视,http://207.56.13.146:81/cdnlive/ahws.m3u8
北京卫视,http://207.56.13.146:81/cdnlive/bjws.m3u8$三网央卫
东方卫视,http://207.56.13.146:81/cdnlive/dfws.m3u8
东南卫视,http://207.56.13.146:81/cdnlive/dnws.m3u8
广东卫视,http://207.56.13.146:81/cdnlive/gdws.m3u8$三网央卫
湖南卫视,http://207.56.13.146:81/cdnlive/hnws.m3u8$三网央卫
江苏卫视,http://207.56.13.146:81/cdnlive/jsws.m3u8$三网央卫
江西卫视,http://207.56.13.146:81/cdnlive/jxws.m3u8
辽宁卫视,http://207.56.13.146:81/cdnlive/lnws.m3u8
山东卫视,http://207.56.13.146:81/cdnlive/sdws.m3u8
深圳卫视,http://207.56.13.146:81/cdnlive/szws.m3u8
天津卫视,http://207.56.13.146:81/cdnlive/tjws.m3u8
浙江卫视,http://207.56.13.146:81/cdnlive/zjws.m3u8
西藏卫视,http://207.56.13.146:81/cdnlive/xzws.m3u8
新疆卫视,http://207.56.13.146:81/cdnlive/xjws.m3u8
内蒙古卫视,http://207.56.13.146:81/cdnlive/nmgws.m3u8
甘肃卫视,http://207.56.13.146:81/cdnlive/gsws.m3u8
河北卫视,http://207.56.13.146:81/cdnlive/hews.m3u8
四川卫视,http://207.56.13.146:81/cdnlive/scws.m3u8
陕西卫视,http://207.56.13.146:81/cdnlive/snws.m3u8
云南卫视,http://207.56.13.146:81/cdnlive/ynws.m3u8
广西卫视,http://207.56.13.146:81/cdnlive/gxws.m3u8
重庆卫视,http://207.56.13.146:81/cdnlive/cqws.m3u8
贵州卫视,http://207.56.13.146:81/cdnlive/gzws.m3u8
湖北卫视,http://207.56.13.146:81/cdnlive/hbws.m3u8
河南卫视,http://207.56.13.146:81/cdnlive/haws.m3u8
吉林卫视,http://207.56.13.146:81/cdnlive/jlws.m3u8
海南卫视,http://207.56.13.146:81/cdnlive/lyws.m3u8
黑龙江卫视,http://207.56.13.146:81/cdnlive/hljws.m3u8
山西卫视,http://207.56.13.146:81/cdnlive/sxws.m3u8
青海卫视,http://207.56.13.146:81/cdnlive/qhws.m3u8
宁夏卫视,http://207.56.13.146:81/cdnlive/nxws.m3u8



CCTV1,http://173.208.212.130:8181/1080p/cctv1.m3u8
CCTV2,http://173.208.212.130:8181/1080p/cctv2.m3u8
CCTV3,http://173.208.212.130:8181/1080p/cctv3.m3u8
CCTV4,http://173.208.212.130:8181/1080p/cctv4.m3u8
CCTV5,http://173.208.212.130:8181/1080p/cctv5.m3u8
CCTV6,http://173.208.212.130:8181/1080p/cctv6.m3u8
CCTV7,http://173.208.212.130:8181/1080p/cctv7.m3u8
CCTV8,http://173.208.212.130:8181/1080p/cctv8.m3u8
CCTV9,http://173.208.212.130:8181/1080p/cctv9.m3u8
CCTV10,http://173.208.212.130:8181/1080p/cctv10.m3u8
CCTV11,http://173.208.212.130:8181/1080p/cctv11.m3u8
CCTV12,http://173.208.212.130:8181/1080p/cctv12.m3u8
CCTV13,http://173.208.212.130:8181/1080p/cctv13.m3u8
CCTV14,http://173.208.212.130:8181/1080p/cctv14.m3u8
CCTV15,http://173.208.212.130:8181/1080p/cctv15.m3u8
CCTV16,http://173.208.212.130:8181/1080p/cctv16.m3u8
CCTV17,http://173.208.212.130:8181/1080p/cctv17.m3u8
CCTV5+,http://173.208.212.130:8181/1080p/cctv5p.m3u8
湖南卫视,http://173.208.212.130:8181/1080p/hnws.m3u8
浙江卫视,http://173.208.212.130:8181/1080p/zjws.m3u8
江苏卫视,http://173.208.212.130:8181/1080p/jsws.m3u8
